uid,ref_id,img_id,sent_id,sent
810_2,810,572689,2309,"man with tie"
823_0,823,572554,2343,"man with hand open"
823_1,823,572554,2344,"standing man reaching"
823_2,823,572554,2345,"man reaching to woman"
824_0,824,572554,2346,"lady"
824_1,824,572554,2347,"blond pony"
824_2,824,572554,2348,"catwoman rachindg and sitting"
926_0,926,571661,2635,"closest red shirt on side"
926_1,926,571661,2636,"corner person"
926_2,926,571661,2637,"lady overlooking two others"
927_0,927,571661,2638,"red by bananas"
927_1,927,571661,2639,"young girl sitting"
927_2,927,571661,2640,"middle person"
928_0,928,571661,2641,"gray hoddie"
928_1,928,571661,2642,"hoodie"
928_2,928,571661,2643,"woman wearing hoodie"
940_0,940,571648,2675,"ball in hand"
940_1,940,571648,2676,"guy with bat"
940_2,940,571648,2677,"man in middlerow"
941_0,941,571648,2678,"tallest"
941_1,941,571648,2679,"tallest of the three"
941_2,941,571648,2680,"tallest player"
942_0,942,571648,2681,"person with opposite knee up"
942_1,942,571648,2682,"the one with hands crossed"
942_2,942,571648,2683,"1 in row with 2 and 3"
949_0,949,571563,2702,"person in white and gray plaid shirt"
949_1,949,571563,2703,"woman on skates"
949_2,949,571563,2704,"woman with white and gray jacket"
950_0,950,571563,2705,"man in dark clothing"
950_1,950,571563,2706,"on color outfit"
950_2,950,571563,2707,"black coat 300"
951_0,951,571563,2708,"blue bib"
951_1,951,571563,2709,"blue vest"
1018_0,1018,570581,2903,"person on bench not using phone"
1018_1,1018,570581,2904,"rightest guyin black"
1018_2,1018,570581,2905,"guy wearing cap"
1019_0,1019,570581,2906,"man"
1019_1,1019,570581,2907,"man closest to you"
1019_2,1019,570581,2908,"white sweater"
1047_0,1047,570211,2988,"man not holding the bag"
1047_1,1047,570211,2989,"legs with no dog"
1047_2,1047,570211,2990,"without dog between legs"
1048_0,1048,570211,2991,"blue jeans around dog"
1048_1,1048,570211,2992,"with the dog"
1048_2,1048,570211,2993,"boy with dog"
1147_0,1147,569255,3276,"woman smiling in tan sweater"
1147_1,1147,569255,3277,"woman brown shirt"
1148_0,1148,569255,3278,"woman with glasses"
1148_1,1148,569255,3279,"woman in black blouse glasses"
1148_2,1148,569255,3280,"woman glasses dark sweater"
1149_0,1149,569255,3281,"brown shirt hair in bun"
1149_1,1149,569255,3282,"gray sweater"
1149_2,1149,569255,3283,"woman in gray shirt"
1328_0,1328,567008,3792,"black woman with watch"
1328_1,1328,567008,3793,"black woman"
1328_2,1328,567008,3794,"black lady"
1329_0,1329,567008,3795,"striped shirt"
1329_1,1329,567008,3796,"striped shirt"
1329_2,1329,567008,3797,"half guy striped shirt"
1357_0,1357,566612,3875,"gray suit white hat"
1357_1,1357,566612,3876,"holding a white hat"
1357_2,1357,566612,3877,"man holding white hat"
1358_0,1358,566612,3878,"black suit"
1358_1,1358,566612,3879,"dark hat"
1358_2,1358,566612,3880,"drk suit"
1358_3,1358,566612,3881,"dark suit"
1366_0,1366,566584,3902,"woman"
1366_1,1366,566584,3903,"lady"
1366_2,1366,566584,3904,"woman"
1367_0,1367,566584,3905,"man in orange shirt"
1367_1,1367,566584,3906,"orange"
1367_2,1367,566584,3907,"guy"
1401_0,1401,566245,3995,"woman black shirt on elephants head"
1401_1,1401,566245,3996,"lady in black"
1401_2,1401,566245,3997,"woman in black tee"
1402_0,1402,566245,3998,"the man in the yellow shirt"
1402_1,1402,566245,3999,"man in yellow"
1402_2,1402,566245,4000,"yellow shirt"
1563_0,1563,564449,4452,"south eastern corner"
1563_1,1563,564449,4453,"large black blob in snow"
1564_0,1564,564449,4454,"red pants"
1564_1,1564,564449,4455,"standing man"
1564_2,1564,564449,4456,"dude with red pants"
1577_0,1577,564349,4491,"dad with kids"
1577_1,1577,564349,4492,"man with backpack"
1577_2,1577,564349,4493,"man"
1578_0,1578,564349,4494,"boy on black suitcase"
1578_1,1578,564349,4495,"child with stripes"
1578_2,1578,564349,4496,"striped child"
1618_0,1618,563791,4610,"160"
1618_1,1618,563791,4611,"orange shirt 3 o clock"
1618_2,1618,563791,4612,"orange shirt girl"
1619_0,1619,563791,4613,"skier with googles and black out outfit"
1619_1,1619,563791,4614,"110 lady"
1619_2,1619,563791,4615,"player 110"
1674_0,1674,563364,4774,"woman in pure black dress"
1674_1,1674,563364,4775,"long black dress"
1674_2,1674,563364,4776,"shes in all black almost looks tied up"
1675_0,1675,563364,4777,"green dress"
1675_1,1675,563364,4778,"girl in brown dress"
1675_2,1675,563364,4779,"woman in brown sleeveless dress"
1676_0,1676,563364,4780,"woman in black shirt and jeans"
1676_1,1676,563364,4781,"girl with jeans and white belt"
1676_2,1676,563364,4782,"girl with black shirt and white belt"
1677_0,1677,563364,4783,"western most with shirt"
1677_1,1677,563364,4784,"woman on end in white"
1678_0,1678,563364,4785,"black shirt flower skirt"
1678_1,1678,563364,4786,"end girl black shirt"
1678_2,1678,563364,4787,"girl on end"
1679_0,1679,563364,4788,"arms crossed"
1679_1,1679,563364,4789,"girl in colorful dress"
1806_0,1806,561907,5143,"man standing by blue machine with arrows"
1806_1,1806,561907,5144,"guy looking at geisha"
1806_2,1806,561907,5145,"man looking back walking in suit"
1807_0,1807,561907,5146,"man standing with his side to us"
1807_1,1807,561907,5147,"black coat looking at suitcase black hat"
1807_2,1807,561907,5148,"person facing sideways black clothing"
1856_0,1856,561590,5281,"female with arms crossed"
1856_1,1856,561590,5282,"woman in black shirt arms crossed"
1856_2,1856,561590,5283,"woman"
1857_0,1857,561590,5284,"man in jeans out of focus"
1857_1,1857,561590,5285,"man in jeans in background"
1857_2,1857,561590,5286,"gray shirt guy"
1877_0,1877,561454,5336,"groom"
1877_1,1877,561454,5337,"groom"
1877_2,1877,561454,5338,"man"
1878_0,1878,561454,5339,"bride"
1878_1,1878,561454,5340,"woman"
1878_2,1878,561454,5341,"bride"
1972_0,1972,560476,5607,"man with his profile view lifiting his hand with a white hat and he is white"
1973_0,1973,560476,5608,"7 o clock guy"
1973_1,1973,560476,5609,"man closest to us facing back looks like hes waking"
1973_2,1973,560476,5610,"man not close to huddle"
1974_0,1974,560476,5611,"last man with one foot up"
1974_1,1974,560476,5612,"man with foot up"
1974_2,1974,560476,5613,"player 3 o clock"
1975_0,1975,560476,5614,"guy who seems to be starting the fight"
1975_1,1975,560476,5615,"player 3 with back turned hand in air"
1985_0,1985,560372,5643,"tall guy"
1985_1,1985,560372,5644,"surfer behidnd the board"
1985_2,1985,560372,5645,"talolest man"
1986_0,1986,560372,5646,"surfer closest to us"
1986_1,1986,560372,5647,"surfer closest"
1986_2,1986,560372,5648,"person not hidden by surfboard"
1995_0,1995,560155,5671,"tennis player"
1995_1,1995,560155,5672,"full visible man"
1995_2,1995,560155,5673,"white shorts"
1996_0,1996,560155,5674,"tan pants"
1996_1,1996,560155,5675,"man in khaki pants"
1996_2,1996,560155,5676,"man up in air"
2122_0,2122,558444,6029,"arm in air can see her nails"
2122_1,2122,558444,6030,"lady dark brown hair holding phone"
2122_2,2122,558444,6031,"woman smiling big"
2123_0,2123,558444,6032,"woman with long sleeve"
2123_1,2123,558444,6033,"long sleeve white shirt holding phone up"
2123_2,2123,558444,6034,"white long sleeve shirt arm raised"
2124_0,2124,558444,6035,"girl hand raised black sunglasses"
2124_1,2124,558444,6036,"woman sunglasses white shirt"
2124_2,2124,558444,6037,"girl with whit shirt with glasses on"
2166_0,2166,557694,6154,"goggles of person not wearing yellow helmet"
2166_1,2166,557694,6155,"person without yellow helmet"
2166_2,2166,557694,6156,"person who is not wearing yellow helmet"
2167_0,2167,557694,6157,"man closer"
2167_1,2167,557694,6158,"nearest guy"
2167_2,2167,557694,6159,"yellow helmet person"
2248_0,2248,556830,6394,"the catcher"
2248_1,2248,556830,6395,"catcher"
2248_2,2248,556830,6396,"catcher"
2249_0,2249,556830,6397,"umpire behind cathcer"
2249_1,2249,556830,6398,"ump"
2249_2,2249,556830,6399,"umpire"
2256_0,2256,556698,6418,"the boy in a striped shirt"
2256_1,2256,556698,6419,"boy"
2256_2,2256,556698,6420,"boy"
2257_0,2257,556698,6421,"man"
2257_1,2257,556698,6422,"last hotdog mess thing"
2257_2,2257,556698,6423,"man"
2283_0,2283,556176,6494,"boy not wearing red"
2283_1,2283,556176,6495,"brown hoodie"
2283_2,2283,556176,6496,"gray shirt"
2284_0,2284,556176,6497,"red shirt"
2284_1,2284,556176,6498,"red"
2284_2,2284,556176,6499,"boy in red"
2367_0,2367,554950,6727,"man standing"
2367_1,2367,554950,6728,"man reaching"
2367_2,2367,554950,6729,"man"
2368_0,2368,554950,6730,"woman"
2368_1,2368,554950,6731,"woman"
2368_2,2368,554950,6732,"girl"
2713_0,2713,551172,7722,"plaid jacket"
2713_1,2713,551172,7723,"image away from screen"
2713_2,2713,551172,7724,"higher guy hes farther away from us gray"
2714_0,2714,551172,7725,"green jacket person"
2714_1,2714,551172,7726,"man in green bending"
2714_2,2714,551172,7727,"green coat"
2759_0,2759,550726,7845,"smaller girl"
2759_1,2759,550726,7846,"pink tank"
2759_2,2759,550726,7847,"girl in pink shirt"
2760_0,2760,550726,7848,"woman in white pants"
2760_1,2760,550726,7849,"older woman"
2760_2,2760,550726,7850,"woman"
2797_0,2797,550140,7956,"the one facing caseys face"
2797_1,2797,550140,7957,"number 7 umpire"
2798_0,2798,550140,7958,"29"
2798_1,2798,550140,7959,"man named robertson"
2798_2,2798,550140,7960,"29"
2799_0,2799,550140,7961,"casey"
2799_1,2799,550140,7962,"21"
2799_2,2799,550140,7963,"21"
2973_0,2973,548175,8454,"black scarf"
2973_1,2973,548175,8455,"woman gray dress"
2973_2,2973,548175,8456,"gray shirt"
2974_0,2974,548175,8457,"person with short hair and white shirt looking at cell phone"
2974_1,2974,548175,8458,"man in white shirt looking at phone"
2974_2,2974,548175,8459,"white shirt boy near the one in plaid"
3239_0,3239,545260,9211,"man sitting in chair"
3239_1,3239,545260,9212,"not praying"
3239_2,3239,545260,9213,"white t shirt"
3240_0,3240,545260,9214,"man on the floor"
3240_1,3240,545260,9215,"man kneeling"
3240_2,3240,545260,9216,"on knees"
3249_0,3249,545187,9241,"lady with glasses"
3249_1,3249,545187,9242,"woman with glasses"
3249_2,3249,545187,9243,"glasses"
3250_0,3250,545187,9244,"glasses in the hair of girl"
3250_1,3250,545187,9245,"woman between man and dark hair woman"
3250_2,3250,545187,9246,"the blond girl next to man and women in maroon shit"
3251_0,3251,545187,9247,"girl in red shirt"
3251_1,3251,545187,9248,"a lady with a red shirt on with other people"
3251_2,3251,545187,9249,"woman in red"
3252_0,3252,545187,9250,"man drinking"
3252_1,3252,545187,9251,"man drinking"
3252_2,3252,545187,9252,"man with stripe shirt"
3358_0,3358,543803,9550,"tallest person"
3358_1,3358,543803,9551,"tallest man"
3358_2,3358,543803,9552,"tallest"
3359_0,3359,543803,9553,"player 900"
3359_1,3359,543803,9554,"kid with black bracelet on arm"
3758_0,3758,538872,10693,"girl in dark blue and purple not bikini"
3758_1,3758,538872,10694,"you suck at this game girl closest to hydrant"
3759_0,3759,538872,10695,"red white and black shirt"
3759_1,3759,538872,10696,"kid with red shirt"
3759_2,3759,538872,10697,"black red and white shirt"
3762_0,3762,538805,10704,"light shirt"
3762_1,3762,538805,10705,"light shirt"
3762_2,3762,538805,10706,"man with wristwatch"
3763_0,3763,538805,10707,"in black suit jacket"
3763_1,3763,538805,10708,"black shirt"
3763_2,3763,538805,10709,"man in black"
3794_0,3794,538518,10796,"standing guy in all black short sleeves"
3794_1,3794,538518,10797,"black shirt writing on back"
3794_2,3794,538518,10798,"man in black with white writing"
3795_0,3795,538518,10799,"man with glasses in long sleeved gray shirt you can see the side of his face"
3795_1,3795,538518,10800,"gray shirt mostly hidden guy"
3795_2,3795,538518,10801,"gray shirt hidden with glasses"
3796_0,3796,538518,10802,"gray shirt and jeans"
3796_1,3796,538518,10803,"guy back to us completely facing away"
3991_0,3991,536145,11351,"can you see me now"
3991_1,3991,536145,11352,"can u see me now"
3991_2,3991,536145,11353,"back with green letters"
3992_0,3992,536145,11354,"naked guy with arms up"
3992_1,3992,536145,11355,"guy raising hands"
3992_2,3992,536145,11356,"arms up"
4003_0,4003,536055,11383,"man wearing black tee and has goatee"
4003_1,4003,536055,11384,"black no hat"
4003_2,4003,536055,11385,"man with bear in black and gray"
4004_0,4004,536055,11386,"plaid shirt dude"
4004_1,4004,536055,11387,"plaid"
4004_2,4004,536055,11388,"plaid shirt"
4005_0,4005,536055,11389,"mans pants of black shirt"
4005_1,4005,536055,11390,"black shirt at 9"
4005_2,4005,536055,11391,"black shirt blue bandana"
4006_0,4006,536055,11392,"woman"
4006_1,4006,536055,11393,"grandma"
4006_2,4006,536055,11394,"your grandma playing wii"
4078_0,4078,535289,11598,"woman"
4078_1,4078,535289,11599,"girl"
4078_2,4078,535289,11600,"woman"
4079_0,4079,535289,11601,"man is stripes"
4079_1,4079,535289,11602,"man"
4079_2,4079,535289,11603,"man"
4090_0,4090,535218,11634,"guy in hat"
4090_1,4090,535218,11635,"man with hat"
4090_2,4090,535218,11636,"man behind other man"
4091_0,4091,535218,11637,"man jumping"
4091_1,4091,535218,11638,"man with leg up high"
4091_2,4091,535218,11639,"man with leg raised"
4132_0,4132,534711,11757,"high heels"
4132_1,4132,534711,11758,"woman long hair"
4132_2,4132,534711,11759,"woman"
4133_0,4133,534711,11760,"black luggage on the side"
4133_1,4133,534711,11761,"black bag 900"
4134_0,4134,534711,11762,"man in black with sash over shoulder"
4134_1,4134,534711,11763,"man with folded arms"
4134_2,4134,534711,11764,"person in black in background"
4148_0,4148,534559,11800,"red hair doctor"
4148_1,4148,534559,11801,"red tie man"
4148_2,4148,534559,11802,"red tie"
4149_0,4149,534559,11803,"blue tie"
4149_1,4149,534559,11804,"blue tie"
4149_2,4149,534559,11805,"blue tie"
4163_0,4163,534440,11844,"woman in after shot"
4163_1,4163,534440,11845,"tennis player 300"
4163_2,4163,534440,11846,"lady on 300 side"
4164_0,4164,534440,11847,"number one woman"
4164_1,4164,534440,11848,"one on lefty"
4165_0,4165,534419,11849,"back wearing black coat"
4165_1,4165,534419,11850,"big ole ass bending over out of frame with dark coat"
4165_2,4165,534419,11851,"persons behind"
4166_0,4166,534419,11852,"taller girl"
4166_1,4166,534419,11853,"kid without bangs in her face"
4167_0,4167,534419,11854,"girl in darker clothes"
4167_1,4167,534419,11855,"darker coat"
4167_2,4167,534419,11856,"smallest girl"
4176_0,4176,534292,11880,"hat woman"
4176_1,4176,534292,11881,"the woman"
4176_2,4176,534292,11882,"woman"
4177_0,4177,534292,11883,"boy with black only"
4177_1,4177,534292,11884,"boy with hanging suspenders"
4177_2,4177,534292,11885,"boy with darker towel"
4179_0,4179,534224,11888,"man"
4179_1,4179,534224,11889,"man"
4179_2,4179,534224,11890,"the guy"
4180_0,4180,534166,11891,"black shirt"
4180_1,4180,534166,11892,"black shirt"
4180_2,4180,534166,11893,"black"
4181_0,4181,534166,11894,"lading wearing scrarf around neck"
4181_1,4181,534166,11895,"woman in blue"
4181_2,4181,534166,11896,"woman with light blue shirt"
4297_0,4297,532622,12219,"man walking"
4297_1,4297,532622,12220,"nearest guy"
4297_2,4297,532622,12221,"with hands bhind back"
4298_0,4298,532622,12222,"farthest man"
4298_1,4298,532622,12223,"person in darker jacket"
4298_2,4298,532622,12224,"darker coat"
4322_0,4322,532376,12287,"man with sheeps"
4322_1,4322,532376,12288,"man by sheep"
4322_2,4322,532376,12289,"man touching sheep"
4323_0,4323,532376,12290,"okay the man that is in the barn full of spiders"
4323_1,4323,532376,12291,"man with boots"
4323_2,4323,532376,12292,"man in doorway"
4334_0,4334,532260,12322,"32"
4334_1,4334,532260,12323,"32"
4334_2,4334,532260,12324,"batter"
4335_0,4335,532260,12325,"the catcher crouching down"
4335_1,4335,532260,12326,"catcher"
4335_2,4335,532260,12327,"catcher"
4336_0,4336,532260,12328,"umpure"
4336_1,4336,532260,12329,"the umpire in blue shirt standing"
4336_2,4336,532260,12330,"blue shirt"
4385_0,4385,531778,12466,"man partly offscreen"
4385_1,4385,531778,12467,"cosest man"
4385_2,4385,531778,12468,"guy at very edge of frame cut off by edge"
4386_0,4386,531778,12469,"woman walking along side with man"
4386_1,4386,531778,12470,"black pants black coat siad"
4386_2,4386,531778,12471,"woman in black coat"
4450_0,4450,530903,12655,"woman"
4450_1,4450,530903,12656,"purple shirt woman"
4450_2,4450,530903,12657,"purple"
4451_0,4451,530903,12658,"asian man"
4451_1,4451,530903,12659,"brown shirt glasses guy"
4451_2,4451,530903,12660,"man with glasses"
4452_0,4452,530903,12661,"man in green"
4452_1,4452,530903,12662,"a man in a green polo shirt"
4452_2,4452,530903,12663,"man in green"
4474_0,4474,530629,12721,"girl with pink cami"
4474_1,4474,530629,12722,"lady in pink shirt"
4474_2,4474,530629,12723,"pink tank"
4475_0,4475,530629,12724,"girl white shirt"
4475_1,4475,530629,12725,"woman in the lead of the horse race"
4475_2,4475,530629,12726,"white shirt"
4476_0,4476,530629,12727,"black horse"
4476_1,4476,530629,12728,"dark horse"
4477_0,4477,530629,12729,"the horse lady in pink is on"
4477_1,4477,530629,12730,"tan horse"
4477_2,4477,530629,12731,"white horse"
4478_0,4478,530629,12732,"spotted horse"
4478_1,4478,530629,12733,"spotted horse in the lead"
4478_2,4478,530629,12734,"spotted horse"
4567_0,4567,529376,12986,"blurry person"
4567_1,4567,529376,12987,"gray shirt"
4567_2,4567,529376,12988,"blurry woman in back"
4568_0,4568,529376,12989,"woman"
4568_1,4568,529376,12990,"lady"
4568_2,4568,529376,12991,"lady smileing"
4569_0,4569,529352,12992,"curly dark brown hair black shirt close to us"
4569_1,4569,529352,12993,"guy with curly hair"
4569_2,4569,529352,12994,"black shirt curly hair"
4570_0,4570,529352,12995,"boy with the glasses"
4570_1,4570,529352,12996,"boy in blue hoodie with blond hair"
4570_2,4570,529352,12997,"closest blue shirt gut light hair"
4571_0,4571,529352,12998,"closest head straight brown hair"
4571_1,4571,529352,12999,"head at 600"
4571_2,4571,529352,13000,"closest head darker hair and not curly"
4605_0,4605,529016,13098,"woman"
4605_1,4605,529016,13099,"woman"
4605_2,4605,529016,13100,"woman"
4606_0,4606,529016,13101,"the man"
4606_1,4606,529016,13102,"man in tie"
4606_2,4606,529016,13103,"man"
4700_0,4700,528020,13370,"woman with square patterns"
4700_1,4700,528020,13371,"blue plaid with jacket"
4700_2,4700,528020,13372,"not 74 guy othe 1"
4701_0,4701,528020,13373,"74"
4701_1,4701,528020,13374,"74"
4701_2,4701,528020,13375,"74"
4752_0,4752,527277,13521,"umpire"
4752_1,4752,527277,13522,"umpire"
4752_2,4752,527277,13523,"umpire"
4753_0,4753,527277,13524,"catcher"
4753_1,4753,527277,13525,"catcher of baseball game"
4753_2,4753,527277,13526,"catcher crouching"
4855_0,4855,526070,13821,"man blue shirt"
4855_1,4855,526070,13822,"blue shirt tan shorts"
4856_0,4856,526070,13823,"guy in hard rock cafe tshirt"
4856_1,4856,526070,13824,"guy with hat"
4856_2,4856,526070,13825,"guy with hat"
4857_0,4857,526070,13826,"guy next to fire hydrant"
4857_1,4857,526070,13827,"man by hydrant"
4998_0,4998,524155,14217,"blight blue shirt"
4998_1,4998,524155,14218,"white shirt"
4998_2,4998,524155,14219,"light blue shirt and dark pants no face"
5103_0,5103,522827,14515,"white shirt"
5103_1,5103,522827,14516,"white shirt person"
5103_2,5103,522827,14517,"black shorts"
5104_0,5104,522827,14518,"man down"
5104_1,5104,522827,14519,"man in gray shirt"
5104_2,5104,522827,14520,"guy on ground"
5134_0,5134,522416,14605,"kid in green"
5134_1,5134,522416,14606,"green shirt"
5134_2,5134,522416,14607,"green shirt"
5135_0,5135,522416,14608,"person in blue shirt"
5135_1,5135,522416,14609,"blue shirt"
5135_2,5135,522416,14610,"blue"
5155_0,5155,522288,14666,"person with blue jeans and black and white shirt"
5155_1,5155,522288,14667,"leg behind the dog"
5156_0,5156,522288,14668,"person sitting with watch"
5156_1,5156,522288,14669,"part of hand showing watch"
5229_0,5229,521437,14877,"man"
5229_1,5229,521437,14878,"guy"
5229_2,5229,521437,14879,"him"
5230_0,5230,521437,14880,"woman holding controller"
5230_1,5230,521437,14881,"shades"
5230_2,5230,521437,14882,"woman"
5274_0,5274,520978,15005,"blond lady standing looking at empty cake pan"
5274_1,5274,520978,15006,"black sweater white hair"
5274_2,5274,520978,15007,"woman standing in all black with gray hair"
5275_0,5275,520978,15008,"woman sitting"
5275_1,5275,520978,15009,"seated lady"
5275_2,5275,520978,15010,"woman sitting"
5276_0,5276,520978,15011,"guy in tan jacket"
5276_1,5276,520978,15012,"brown sports jacket guy open mouth"
5276_2,5276,520978,15013,"man standing alone"
5277_0,5277,520978,15014,"green sweater half head"
5277_1,5277,520978,15015,"green shirt hidden by woman in black"
5277_2,5277,520978,15016,"guy wearing green long sleeves and blue denim pants"
5278_0,5278,520978,15017,"shorter woman with hands out"
5278_1,5278,520978,15018,"orange"
5278_2,5278,520978,15019,"woman with orange skirt"
5294_0,5294,520590,15064,"partial woman flowery dress"
5294_1,5294,520590,15065,"flowed cloth in background"
5294_2,5294,520590,15066,"woman in floral pattern dress"
5295_0,5295,520590,15067,"guy in red shirt"
5295_1,5295,520590,15068,"red and white shirt"
5295_2,5295,520590,15069,"red shirt"
5296_0,5296,520590,15070,"boy in shirt with arms in air"
5296_1,5296,520590,15071,"kid in blue shirt"
5296_2,5296,520590,15072,"main guy"
5373_0,5373,519616,15293,"arm with watch and tattoo"
5373_1,5373,519616,15294,"person furthest from you"
5373_2,5373,519616,15295,"dark person in background"
5374_0,5374,519616,15296,"lady"
5374_1,5374,519616,15297,"lady"
5374_2,5374,519616,15298,"arm"
5533_0,5533,518318,15747,"guy on skateboard"
5533_1,5533,518318,15748,"bald skater"
5533_2,5533,518318,15749,"man bald"
5534_0,5534,518318,15750,"woman black shirt"
5534_1,5534,518318,15751,"women looking"
5534_2,5534,518318,15752,"woman digging in bag"
5535_0,5535,518318,15753,"blue tie"
5535_1,5535,518318,15754,"tie man"
5535_2,5535,518318,15755,"guy in tie"
5598_0,5598,517685,15934,"man getting tie tied"
5598_1,5598,517685,15935,"man getting his tie tied"
5598_2,5598,517685,15936,"hands in pocket"
5631_0,5631,517403,16026,"lots of hair"
5631_1,5631,517403,16027,"purple shirt"
5631_2,5631,517403,16028,"woman in flowry dress"
5632_0,5632,517403,16029,"man with glasses"
5632_1,5632,517403,16030,"dude with glasses"
5632_2,5632,517403,16031,"guy"
5633_0,5633,517403,16032,"lady holding glass"
5633_1,5633,517403,16033,"woman holding wine glass"
5633_2,5633,517403,16034,"woman holding glass"
5750_0,5750,515928,16365,"catcher"
5750_1,5750,515928,16366,"catcher"
5750_2,5750,515928,16367,"catcher"
5751_0,5751,515928,16368,"batter"
5751_1,5751,515928,16369,"48"
5751_2,5751,515928,16370,"absoluty good you batter"
5752_0,5752,515928,16371,"umpier"
5752_1,5752,515928,16372,"umpire blue shirtpants"
5759_0,5759,515815,16391,"person with bare feet"
5759_1,5759,515815,16392,"purple skirt"
5759_2,5759,515815,16393,"person near tv"
5760_0,5760,515815,16394,"man with strippes"
5760_1,5760,515815,16395,"laying down man with headphones"
5760_2,5760,515815,16396,"man striped shirt"
5765_0,5765,515702,16408,"the baseball player with the untucked shirt"
5765_1,5765,515702,16409,"short player"
5765_2,5765,515702,16410,"sunglasses without bat"
5766_0,5766,515702,16411,"player row number 2 number 1"
5766_1,5766,515702,16412,"hands on belly"
5766_2,5766,515702,16413,"the tallest guy in the background"
5767_0,5767,515702,16414,"bat holder"
5767_1,5767,515702,16415,"batter"
5767_2,5767,515702,16416,"posing model"
5794_0,5794,515470,16486,"dark shirt girl"
5794_1,5794,515470,16487,"darker shirt"
5794_2,5794,515470,16488,"person near remote"
5795_0,5795,515470,16489,"girl with skirt"
5795_1,5795,515470,16490,"girl with white shirt"
5795_2,5795,515470,16491,"white shirt"
5906_0,5906,514295,16798,"white bowl next to the carrots"
5906_1,5906,514295,16799,"empty bowl"
5906_2,5906,514295,16800,"big white bowl"
5907_0,5907,514295,16801,"bowl with green beans"
5907_1,5907,514295,16802,"white bowl with green in it"
5907_2,5907,514295,16803,"bowl with green things"
5908_0,5908,514295,16804,"red shirt by wine"
5909_0,5909,514295,16805,"person behind white bowl"
